#output1 output2 etc.
39457	55.0
34487	55.0
33868	43.8
68376	39.5
34880	44.1
66873	39.7
39448	55.0
26529	53.9
54827	12.1
26288	50.4
26105	50.5
31182	68.1
62123	48.4
26969	53.5
34105	12.1
29490	12.1
32955	35.6
65350	28.8
34035	36.2
63863	28.8
34065	12.1
21991	10.0
50506	11.2
25365	10.0
25557	11.6
28239	57.2
57225	9.8
21255	10.0
32832	11.2
29585	11.2
28603	3.6
50056	3.1
29521	4.2
48467	3.8
