in:WU,in:SHGC,in:InsTh,in:InsLa,in:CSB,in:CSP_R,in:CSP_O,in:HSB,in:HSP_R,in:HSP_O,in:SD,in:NOfS,in:DOASHC,in:RadCoilLowT,in:dTRad,in:RadCtrTh,in:RadSurfType,in:DOAS_SHT,in:DOAS_SLT,out:kgCO2,out:Comf time,out:Condensation,out:HP_SCOP,out:PeakCL,out:PeakHL,img,threeD
3,0.6,2,1,33,27,27,16,18,21,0,4,5,23,3,1,0,28,13,32917,54.29,0,3.73,7302,26757,WU3_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT13.json
2,0.6,2,1,34,28,26,16,18,19,0,0,5,21,6,3,0,28,17,24941,88.91,0,3.49,8608,19016,WU2_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU2_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
3,0.6,5,1,32,27,27,16,19,19,0,4,5,19,6,1,0,27,14,21801,60.87,0,3.51,7176,19838,WU3_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R19_HSP_O19_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT14_Top.png,WU3_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R19_HSP_O19_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT14.json
1,0.9,2,1,33,27,27,16,18,21,0,0,5,23,3,1,0,27,18,27905,51.76,0,3.58,13022,26430,WU1_SHGC0.9_InsTh2_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS0_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh2_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS0_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
1,0.9,5,1,32,28,27,16,19,19,0,4,0,18,6,1,0,27,19,19172,76.92,0,3.62,12061,19146,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R19_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R19_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
1,0.9,5,1,32,28,27,16,18,20,0,2,5,19,6,1,0,27,18,20699,78.14,0,3.65,12061,22112,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O20_SD0_NOfS2_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O20_SD0_NOfS2_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
3,0.6,5,1,33,27,27,16,18,20,0,0,0,23,6,1,0,27,19,26391,71.99,0,3.78,7176,22854,WU3_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O20_SD0_NOfS0_DOASHC0_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU3_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O20_SD0_NOfS0_DOASHC0_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
1,0.9,5,1,32,28,27,16,18,21,0,2,5,18,6,1,0,27,13,20305,63.43,0,3.4,12061,25167,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS2_DOASHC5_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS2_DOASHC5_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
3,0.6,5,1,32,27,27,16,18,21,0,4,5,23,6,1,0,27,13,30165,91.38,0,3.86,7176,27475,WU3_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.9,5,1,33,28,27,16,19,19,0,0,5,19,6,1,0,27,19,20797,76.86,0,3.61,12061,19146,WU1_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R19_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R19_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
2,0.6,2,1,34,28,26,16,18,19,0,0,5,21,6,3,0,28,16,25426,86.15,0,3.5,8608,19016,WU2_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT16_Top.png,WU2_SHGC0.6_InsTh2_InsLa1_CSB34_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT16.json
1,0.9,5,1,32,28,27,16,18,19,0,4,0,18,6,1,0,27,18,19165,77.4,0,3.59,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
1,0.9,5,1,32,28,27,16,18,19,0.1,4,0,19,6,1,0,27,18,19675,82.5,0,3.47,10550,17231,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
3,0.6,2,1,33,28,27,16,18,21,0.1,0,5,23,3,1,0,27,13,33610,56.47,0,3.72,7302,26757,WU3_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS0_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS0_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.9,5,1,32,27,27,16,18,19,0,4,0,19,6,1,0,27,18,19923,83.85,0,3.46,13046,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
1,0.6,2,1,32,28,27,16,18,19,0,0,5,18,6,1,0,27,18,21137,69.49,0,3.58,7874,17929,WU1_SHGC0.6_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
2,0.9,5,1,34,28,26,16,18,19,0,4,0,22,6,3,0,28,17,25164,68.01,0,3.57,13324,17998,WU2_SHGC0.9_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT22_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU2_SHGC0.9_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT22_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
3,0.6,2,1,33,27,26,16,18,19,0,0,5,23,6,3,0,28,16,29706,57.76,0,3.54,8545,19943,WU3_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R27_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT16_Top.png,WU3_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R27_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT16.json
2,0.6,5,1,33,28,27,16,18,21,0,0,5,22,6,1,0,27,14,29360,82.21,0,3.52,7505,26425,WU2_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS0_DOASHC5_RadCoilLowT22_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT14_Top.png,WU2_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS0_DOASHC5_RadCoilLowT22_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT14.json
3,0.6,5,1,33,28,27,16,18,21,0.1,0,0,23,6,1,0,27,13,33286,54.52,0,3.67,7176,27475,WU3_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS0_DOASHC0_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS0_DOASHC0_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.9,5,1,32,27,27,16,18,19,0,4,5,18,6,1,0,27,18,20253,78.56,0,3.63,13046,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC5_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC5_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
1,0.9,5,1,32,28,27,16,19,19,0.1,4,0,18,6,1,0,27,19,19143,71.19,53.833333,3.32,10550,19117,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R19_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R19_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
1,0.9,5,1,33,28,27,16,18,19,0,4,5,19,6,1,0,27,18,20538,78.3,0,3.59,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
2,0.9,2,1,32,28,26,16,18,19,0,0,5,21,6,1,0,28,19,24552,68.33,0,3.41,13401,19016,WU2_SHGC0.9_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19_Top.png,WU2_SHGC0.9_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT28_DOAS_SLT19.json
1,0.6,5,1,34,28,27,16,18,19,0.1,4,0,18,6,3,0,27,16,20153,56.92,0,3.28,7244,17231,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT16_Top.png,WU1_SHGC0.6_InsTh5_InsLa1_CSB34_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT27_DOAS_SLT16.json
1,0.9,5,1,32,27,27,16,18,19,0,4,0,18,6,1,0,27,18,19272,77.63,0,3.59,13046,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
3,0.9,5,1,32,28,27,16,18,19,0.1,4,0,18,6,1,0,27,18,20211,71.67,0,3.54,10055,18866,WU3_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU3_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
3,0.6,5,1,33,28,27,16,18,21,0,0,5,18,6,1,0,27,13,22147,52.02,0,3.65,7176,27475,WU3_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS0_DOASHC5_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS0_DOASHC5_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.9,5,2,32,27,27,16,18,19,0,4,0,23,6,1,0,27,18,25563,51.99,0,3.53,13049,17419,WU1_SHGC0.9_InsTh5_InsLa2_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa2_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
1,0.9,5,1,32,28,27,16,18,19,0,0,0,19,6,1,0,27,18,19943,78.33,0,3.58,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
3,0.6,3,1,33,27,27,16,18,21,0.1,4,5,23,3,1,0,27,13,31178,91.76,0,3.64,6807,26471,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.6_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
1,0.9,5,1,33,28,27,16,18,19,0.1,4,0,19,6,1,0,27,18,19819,79.81,0,3.57,10550,17231,WU1_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
1,0.9,5,1,32,27,27,16,18,21,0,4,0,18,6,1,0,27,18,19703,72.28,0,3.34,13046,25167,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
1,0.9,5,1,32,28,27,16,18,19,0,4,5,19,6,1,0,27,19,20950,85.87,0,3.51,12061,17259,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19_Top.png,WU1_SHGC0.9_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC5_RadCoilLowT19_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT19.json
1,0.6,2,1,32,28,27,16,18,19,0.1,4,0,18,6,1,0,27,18,19698,55.64,0,3.41,7346,17901,WU1_SHGC0.6_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.6_InsTh2_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0.1_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
3,0.9,5,1,33,27,27,16,18,21,0.1,4,5,23,3,1,0,27,13,32628,53.97,0,3.63,10155,27420,WU3_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
3,0.6,5,1,32,28,27,16,18,21,0.1,4,5,23,6,1,0,27,18,28494,71.73,0,3.63,6745,27420,WU3_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU3_SHGC0.6_InsTh5_InsLa1_CSB32_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
1,0.9,3,1,33,27,27,16,18,19,0,4,0,19,3,1,0,27,13,21373,61.96,0,3.54,13073,17733,WU1_SHGC0.9_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU1_SHGC0.9_InsTh3_InsLa1_CSB33_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT19_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
2,0.6,2,1,33,28,26,16,18,19,0,0,5,21,6,3,0,28,17,25280,85.29,0,3.5,8608,19016,WU2_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17_Top.png,WU2_SHGC0.6_InsTh2_InsLa1_CSB33_CSP_R28_CSP_O26_HSB16_HSP_R18_HSP_O19_SD0_NOfS0_DOASHC5_RadCoilLowT21_dTRad6_RadCtrTh3_RadSurfType0_DOAS_SHT28_DOAS_SLT17.json
1,0.6,3,1,32,27,27,16,18,21,0.1,4,5,23,3,1,0,27,18,27869,66.63,0,3.67,7193,25751,WU1_SHGC0.6_InsTh3_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18_Top.png,WU1_SHGC0.6_InsTh3_InsLa1_CSB32_CSP_R27_CSP_O27_HSB16_HSP_R18_HSP_O21_SD0.1_NOfS4_DOASHC5_RadCoilLowT23_dTRad3_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT18.json
3,0.9,5,1,33,28,27,16,18,19,0,4,0,18,6,1,0,27,13,20666,64.71,0,3.54,11482,18918,WU3_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13_Top.png,WU3_SHGC0.9_InsTh5_InsLa1_CSB33_CSP_R28_CSP_O27_HSB16_HSP_R18_HSP_O19_SD0_NOfS4_DOASHC0_RadCoilLowT18_dTRad6_RadCtrTh1_RadSurfType0_DOAS_SHT27_DOAS_SLT13.json
